6050.10400390625, 6.217433452606201, 1995681125599758592, 6048.865234375, 6051.326171875
5906.53466796875, 14.818169593811035, 4281201414717499520, 5904.34619140625, 5913.13671875
5787.42041015625, 5.0, 5916947921402171264, 5783.98681640625, 5789.57470703125
6513.1923828125, 19.389148712158203, 4785713458992582272, 6511.55126953125, 6514.9052734375
6589.9912109375, 44.626708984375, 5303126622967647488, 6585.15966796875, 6593.2373046875
5734.1318359375, 5.481262683868408, 3784271568265259904, 5731.9541015625, 5736.23486328125
5939.1796875, 6.206813812255859, 2306216916182228224, 5938.0908203125, 5940.28857421875
6386.140625, 5.0, 2309813109479463040, 6383.9921875, 6389.44775390625
5942.93017578125, 7.964123249053955, 4381502851133968128, 5940.13818359375, 5949.279296875
6225.6533203125, 9.18260383605957, 3551002857809958400, 6223.6884765625, 6227.62890625
5868.6279296875, 5.123303413391113, 3886688327612984704, 5866.95263671875, 5871.23486328125
5815.8623046875, 5.125664234161377, 6564091190988411520, 5811.70361328125, 5818.95361328125
6658.89111328125, 56.756893157958984, 2786203082290674048, 6652.4169921875, 6673.65087890625
6454.23779296875, 5.960747241973877, 3374052988354372992, 6452.09814453125, 6456.3076171875
5817.1201171875, 5.2021307945251465, 6515731817739456256, 5815.67041015625, 5818.67236328125
5823.76025390625, 10.905033111572266, 6519711873737172608, 5821.9443359375, 5826.78857421875
5830.65380859375, 7.4017558097839355, 6096524382383054720, 5828.4775390625, 5832.5908203125
5983.47119140625, 6.25167179107666, 5524982093479504384, 5971.34326171875, 5986.8095703125
5800.22265625, 7.046360015869141, 1709456705329541504, 5798.8916015625, 5801.65869140625
5902.6640625, 9.535895347595215, 2235968637250218368, 5901.2578125, 5904.2392578125
6199.41943359375, 7.015171051025391, 4532560355640612608, 6198.5546875, 6200.21923828125
6038.3212890625, 6.944116592407227, 1412260533408744832, 6037.14111328125, 6039.56103515625
5754.28564453125, 5.910812854766846, 1416050859226670848, 5752.76953125, 5755.89990234375
5872.3857421875, 4.0, 6703245382605547520, 5870.5546875, 5874.25244140625
6306.38671875, 4.0, 5557816190743628416, 6304.75634765625, 6308.11474609375
5878.28466796875, 4.0, 305334280250112896, 5876.4619140625, 5880.0888671875
6212.7236328125, 11.593342781066895, 482846859145086208, 6211.95947265625, 6213.53515625
5874.30078125, 3.0, 460050169170768128, 5872.27587890625, 5876.14599609375
6255.47607421875, 22.98078155517578, 5129338021224785408, 6253.9169921875, 6257.048828125
6537.82080078125, 51.958885192871094, 6830187710876927616, 6537.10302734375, 6538.58203125
6374.57861328125, 5.015068531036377, 1760960887992601984, 6373.7138671875, 6375.4814453125
5981.8095703125, 6.782536506652832, 3101382419728401408, 5980.14501953125, 5983.5634765625
5791.66650390625, 2.0, 1192813951126183808, 5789.55908203125, 5795.22216796875
6085.5634765625, 5.0, 6395705074002990592, 6084.634765625, 6086.48583984375
5874.82666015625, 4.0, 2097219065920129152, 5874.052734375, 5875.623046875
5779.6416015625, 4.0, 3033005406506033664, 5778.765625, 5780.5615234375
5902.197265625, 2.0, 4199928848101663104, 5899.78076171875, 5906.25244140625
5777.55419921875, 3.0, 974887555341533440, 5776.177734375, 5778.90234375
5769.7314453125, 2.0, 3453257133093515648, 5768.8955078125, 5770.57421875
6448.7412109375, 22.163249969482422, 6581679185145249920, 6446.638671875, 6450.69921875
5917.37109375, 7.103856563568115, 3966121308211393920, 5914.66259765625, 5920.01611328125
7365.1611328125, 73.87373352050781, 6471630024096107008, 7362.09716796875, 7367.08203125
6047.90234375, 15.776081085205078, 6472858766996632704, 6046.9462890625, 6048.8984375
6194.93505859375, 7.0, 6477114289313395328, 6193.98974609375, 6195.8095703125
5968.734375, 5.0, 2633449134434620288, 5966.896484375, 5970.5498046875
6216.39453125, 8.495475769042969, 5725122999630404096, 6215.42529296875, 6217.32958984375
6274.99853515625, 11.369187355041504, 4117290138348536064, 6273.8408203125, 6275.9873046875
5877.345703125, 5.083274841308594, 2511794495013074048, 5875.26171875, 5879.43701171875
5992.37646484375, 5.828974723815918, 2531792756096759296, 5991.16259765625, 5993.646484375
6190.4951171875, 7.0, 5584019442620181760, 6188.82666015625, 6191.98046875
6021.18408203125, 7.247922897338867, 4229021960117124992, 6020.232421875, 6022.1064453125
5849.85595703125, 3.0, 5790389872417570816, 5848.513671875, 5851.2109375
6187.4033203125, 8.467453956604004, 1805044913356835328, 6183.20654296875, 6193.23486328125
5980.53857421875, 7.011453151702881, 4934923028038871296, 5979.60986328125, 5981.392578125
6169.67431640625, 5.0, 4937183864463433216, 6168.26171875, 6171.140625
5875.89111328125, 3.0, 2947463298779960960, 5873.95556640625, 5877.4169921875
6359.0244140625, 9.0, 466417441010173568, 6356.888671875, 6360.81201171875
6189.64208984375, 7.770055770874023, 5064574724769475968, 6188.7724609375, 6190.53271484375
6174.2822265625, 6.0, 2717930312217660928, 6172.2353515625, 6176.37744140625
6242.82373046875, 5.0, 4182958848189670016, 6240.87060546875, 6244.5888671875
5771.96826171875, 4.0, 6696911783307547648, 5768.93994140625, 5774.25341796875
6113.6845703125, 13.0, 1651268763282397312, 6111.73828125, 6115.6953125
6037.43310546875, 5.0, 1645425614893967744, 6035.93505859375, 6038.984375
6763.95068359375, 83.44258880615234, 1704062466923822336, 6758.794921875, 6767.40869140625
6024.3486328125, 5.0, 968931157257437312, 6023.37939453125, 6025.32763671875
6030.94677734375, 5.802743911743164, 5663558453071724288, 6029.1259765625, 6032.94677734375
5867.15576171875, 1.0, 1990119967591008384, 5865.09765625, 5868.833984375
